danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artist,num_positive,num_negative,num_neutral,positivity,negativity,neutrality,word_count,unique_word_count 
0.694,0.679,2,-6.911,1,0.118,0.199,0,0.111,0.0703,103.98,audio_features,4yGeJP63Z6gLEOZNHjkNnW,spotify:track:4yGeJP63Z6gLEOZNHjkNnW,https://api.spotify.com/v1/tracks/4yGeJP63Z6gLEOZNHjkNnW,https://api.spotify.com/v1/audio-analysis/4yGeJP63Z6gLEOZNHjkNnW,207269,4,Wheels Fall Off,Jelly Roll,5,13,55,0.0684931506849315,0.1780821917808219,0.7534246575342466,289,165
0.492,0.666,2,-6.42,1,0.0317,0.00146,1.29e-06,0.104,0.26,125.042,audio_features,5QJuMhGWTUB4t9BqR7ndL3,spotify:track:5QJuMhGWTUB4t9BqR7ndL3,https://api.spotify.com/v1/tracks/5QJuMhGWTUB4t9BqR7ndL3,https://api.spotify.com/v1/audio-analysis/5QJuMhGWTUB4t9BqR7ndL3,221360,4,Make Me Your Queen,Declan McKenna,2,7,24,0.06060606060606061,0.21212121212121213,0.7272727272727273,116,61
0.729,0.338,5,-12.816,1,0.116,0.892,0.000295,0.118,0.184,119.345,audio_features,3XstzgzP0rp3bzElEnRVHv,spotify:track:3XstzgzP0rp3bzElEnRVHv,https://api.spotify.com/v1/tracks/3XstzgzP0rp3bzElEnRVHv,https://api.spotify.com/v1/audio-analysis/3XstzgzP0rp3bzElEnRVHv,234595,4,Slow Down,Mac Ayres,1,0,39,0.025,0.0,0.975,134,57
0.7,0.706,3,-5.479,1,0.0265,0.39,0,0.366,0.648,97.028,audio_features,6EUDUDQP5ynE3g5SWCA8sc,spotify:track:6EUDUDQP5ynE3g5SWCA8sc,https://api.spotify.com/v1/tracks/6EUDUDQP5ynE3g5SWCA8sc,https://api.spotify.com/v1/audio-analysis/6EUDUDQP5ynE3g5SWCA8sc,212280,4,Sway,Danielle Bradbery,0,6,29,0.0,0.17142857142857143,0.8285714285714286,207,77
0.685,0.859,5,-2.595,0,0.0553,0.116,0,0.317,0.891,176.018,audio_features,2Q85xwXagilpHKTfdrbC7M,spotify:track:2Q85xwXagilpHKTfdrbC7M,https://api.spotify.com/v1/tracks/2Q85xwXagilpHKTfdrbC7M,https://api.spotify.com/v1/audio-analysis/2Q85xwXagilpHKTfdrbC7M,204520,4,La Rompe Corazones,Daddy Yankee,0,18,63,0.0,0.2222222222222222,0.7777777777777778,315,143
0.334,0.896,2,-5.369,1,0.0509,0.000219,0.234,0.109,0.231,159.996,audio_features,1oMjdnSIwiQF0rnEUbCt2V,spotify:track:1oMjdnSIwiQF0rnEUbCt2V,https://api.spotify.com/v1/tracks/1oMjdnSIwiQF0rnEUbCt2V,https://api.spotify.com/v1/audio-analysis/1oMjdnSIwiQF0rnEUbCt2V,263067,4,The Thunder Rolls - Cover,All That Remains,4,3,46,0.07547169811320754,0.05660377358490566,0.8679245283018868,124,81
0.536,0.761,7,-5.532,1,0.0287,0.0141,0,0.133,0.495,82.007,audio_features,5tMViyamkwQmHjMm1OajDi,spotify:track:5tMViyamkwQmHjMm1OajDi,https://api.spotify.com/v1/tracks/5tMViyamkwQmHjMm1OajDi,https://api.spotify.com/v1/audio-analysis/5tMViyamkwQmHjMm1OajDi,162400,4,How Does It Sound,Dylan Schneider,3,2,32,0.08108108108108109,0.05405405405405406,0.8648648648648649,162,86
0.396,0.718,0,-6.794,0,0.0814,0.00217,0.00077,0.332,0.366,165.272,audio_features,79lzbYqczF4oLoOkxx9mHK,spotify:track:79lzbYqczF4oLoOkxx9mHK,https://api.spotify.com/v1/tracks/79lzbYqczF4oLoOkxx9mHK,https://api.spotify.com/v1/audio-analysis/79lzbYqczF4oLoOkxx9mHK,234535,4,Yer Killin' Me,Remo Drive,0,14,5,0.0,0.7368421052631579,0.2631578947368421,68,47
0.739,0.754,8,-5.034,1,0.035,0.0431,0,0.0999,0.793,150.017,audio_features,7cdy4PbCdDZZNjyxoZyE0c,spotify:track:7cdy4PbCdDZZNjyxoZyE0c,https://api.spotify.com/v1/tracks/7cdy4PbCdDZZNjyxoZyE0c,https://api.spotify.com/v1/audio-analysis/7cdy4PbCdDZZNjyxoZyE0c,209142,4,Vacation,Dirty Heads,9,9,43,0.14754098360655737,0.14754098360655737,0.7049180327868853,290,111
0.546,0.657,8,-6.526,1,0.0255,0.386,1.03e-05,0.0983,0.52,80.007,audio_features,77Y57qRJBvkGCUw9qs0qMg,spotify:track:77Y57qRJBvkGCUw9qs0qMg,https://api.spotify.com/v1/tracks/77Y57qRJBvkGCUw9qs0qMg,https://api.spotify.com/v1/audio-analysis/77Y57qRJBvkGCUw9qs0qMg,243667,4,In the Blood,John Mayer,6,3,24,0.18181818181818182,0.09090909090909091,0.7272727272727273,142,59
0.509,0.417,10,-9.632,1,0.0295,0.77,0.0946,0.0887,0.482,134.956,audio_features,0jqFM7E9z1PLYtPVCuFwAi,spotify:track:0jqFM7E9z1PLYtPVCuFwAi,https://api.spotify.com/v1/tracks/0jqFM7E9z1PLYtPVCuFwAi,https://api.spotify.com/v1/audio-analysis/0jqFM7E9z1PLYtPVCuFwAi,305001,4,Scott Street,Phoebe Bridgers,0,4,19,0.0,0.17391304347826086,0.8260869565217391,82,67
0.635,0.777,1,-6.018,1,0.231,0.181,0,0.357,0.177,128.09,audio_features,0RyA3o15NOLJYtm9NlDu5c,spotify:track:0RyA3o15NOLJYtm9NlDu5c,https://api.spotify.com/v1/tracks/0RyA3o15NOLJYtm9NlDu5c,https://api.spotify.com/v1/audio-analysis/0RyA3o15NOLJYtm9NlDu5c,218947,4,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",A$AP Mob,1,38,53,0.010869565217391304,0.41304347826086957,0.5760869565217391,292,159
0.746,0.744,9,-5.56,1,0.254,0.067,0,0.279,0.452,162.964,audio_features,1KzNsOkpQthVwpCJrADJEQ,spotify:track:1KzNsOkpQthVwpCJrADJEQ,https://api.spotify.com/v1/tracks/1KzNsOkpQthVwpCJrADJEQ,https://api.spotify.com/v1/audio-analysis/1KzNsOkpQthVwpCJrADJEQ,184964,4,dothatshit!,Playboi Carti,6,34,28,0.08823529411764706,0.5,0.4117647058823529,265,105
0.81,0.803,3,-3.042,1,0.0349,0.385,0,0.14,0.883,130.049,audio_features,1WoDc1x28zHmxnPvvM5GLh,spotify:track:1WoDc1x28zHmxnPvvM5GLh,https://api.spotify.com/v1/tracks/1WoDc1x28zHmxnPvvM5GLh,https://api.spotify.com/v1/audio-analysis/1WoDc1x28zHmxnPvvM5GLh,204733,4,La Asesina,Zacarias Ferreira,3,6,28,0.08108108108108109,0.16216216216216217,0.7567567567567568,231,93
0.943,0.544,10,-6.292,0,0.0642,0.0336,0,0.0954,0.515,133.012,audio_features,7CEJH5Ed7FBbXF6CqBQPlJ,spotify:track:7CEJH5Ed7FBbXF6CqBQPlJ,https://api.spotify.com/v1/tracks/7CEJH5Ed7FBbXF6CqBQPlJ,https://api.spotify.com/v1/audio-analysis/7CEJH5Ed7FBbXF6CqBQPlJ,215423,4,My Dawg,Lil Baby,9,12,87,0.08333333333333333,0.1111111111111111,0.8055555555555556,386,169
0.72,0.562,2,-7.642,1,0.0367,0.0359,0,0.126,0.393,98.943,audio_features,7Es2OBtD2DPHfz6gqSWH8Z,spotify:track:7Es2OBtD2DPHfz6gqSWH8Z,https://api.spotify.com/v1/tracks/7Es2OBtD2DPHfz6gqSWH8Z,https://api.spotify.com/v1/audio-analysis/7Es2OBtD2DPHfz6gqSWH8Z,188293,4,ACID TRIP,Rejjie Snow,5,6,42,0.09433962264150944,0.11320754716981132,0.7924528301886793,183,75
0.839,0.437,5,-11.344,0,0.285,0.0438,2.75e-06,0.131,0.464,82.008,audio_features,1vc2YF7ZvUtwr45HNpdGch,spotify:track:1vc2YF7ZvUtwr45HNpdGch,https://api.spotify.com/v1/tracks/1vc2YF7ZvUtwr45HNpdGch,https://api.spotify.com/v1/audio-analysis/1vc2YF7ZvUtwr45HNpdGch,271307,4,Numb,21 Savage,2,48,35,0.023529411764705882,0.5647058823529412,0.4117647058823529,466,247
0.686,0.619,11,-7.358,1,0.0367,0.0554,2.23e-05,0.113,0.641,114.036,audio_features,3wlZNYZnhINy3xgQOuUhwO,spotify:track:3wlZNYZnhINy3xgQOuUhwO,https://api.spotify.com/v1/tracks/3wlZNYZnhINy3xgQOuUhwO,https://api.spotify.com/v1/audio-analysis/3wlZNYZnhINy3xgQOuUhwO,186680,4,Saltwater Gospel,Eli Young Band,3,2,36,0.07317073170731707,0.04878048780487805,0.8780487804878049,165,80
0.672,0.622,5,-7.421,0,0.176,0.117,0,0.113,0.561,100.016,audio_features,6IqUm14MgoKbwt6jdGBikH,spotify:track:6IqUm14MgoKbwt6jdGBikH,https://api.spotify.com/v1/tracks/6IqUm14MgoKbwt6jdGBikH,https://api.spotify.com/v1/audio-analysis/6IqUm14MgoKbwt6jdGBikH,182084,4,Better Off Gone,Logan Mize,1,0,36,0.02702702702702703,0.0,0.972972972972973,139,79
0.849,0.823,4,-4.575,1,0.0442,0.0567,0,0.0855,0.846,135.928,audio_features,31wHBHqj66GhV4qXXl1MdI,spotify:track:31wHBHqj66GhV4qXXl1MdI,https://api.spotify.com/v1/tracks/31wHBHqj66GhV4qXXl1MdI,https://api.spotify.com/v1/audio-analysis/31wHBHqj66GhV4qXXl1MdI,241898,4,All Night,Big Boi,5,6,67,0.0641025641025641,0.07692307692307693,0.8589743589743589,299,153
0.635,0.863,5,-4.204,1,0.0613,0.00179,0,0.32,0.654,94.945,audio_features,2Ulnsoz9xPe1GO6vQh3x3m,spotify:track:2Ulnsoz9xPe1GO6vQh3x3m,https://api.spotify.com/v1/tracks/2Ulnsoz9xPe1GO6vQh3x3m,https://api.spotify.com/v1/audio-analysis/2Ulnsoz9xPe1GO6vQh3x3m,220457,4,I'm Not Famous,AJR,9,11,35,0.16363636363636364,0.2,0.6363636363636364,177,60
0.797,0.804,1,-4.817,1,0.0711,0.0464,1.54e-05,0.317,0.451,91.973,audio_features,5YY7ht3PCArlLjLbcTiAvh,spotify:track:5YY7ht3PCArlLjLbcTiAvh,https://api.spotify.com/v1/tracks/5YY7ht3PCArlLjLbcTiAvh,https://api.spotify.com/v1/audio-analysis/5YY7ht3PCArlLjLbcTiAvh,386333,4,"Escápate Conmigo (feat. Ozuna, Bad Bunny, De La Ghetto, Arcángel, Noriel & Almighty) - Remix",Wisin,0,19,108,0.0,0.14960629921259844,0.8503937007874016,787,416
0.848,0.663,8,-5.606,0,0.245,0.523,0,0.108,0.333,133.993,audio_features,6kl1qtQXQsFiIWRBK24Cfp,spotify:track:6kl1qtQXQsFiIWRBK24Cfp,https://api.spotify.com/v1/tracks/6kl1qtQXQsFiIWRBK24Cfp,https://api.spotify.com/v1/audio-analysis/6kl1qtQXQsFiIWRBK24Cfp,255413,4,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",A$AP Mob,5,21,98,0.04032258064516129,0.1693548387096774,0.7903225806451613,485,327
0.696,0.544,8,-6.419,1,0.0335,0.372,0.00438,0.104,0.418,101.974,audio_features,1BRwuvjhkgezmv1gcI6lT6,spotify:track:1BRwuvjhkgezmv1gcI6lT6,https://api.spotify.com/v1/tracks/1BRwuvjhkgezmv1gcI6lT6,https://api.spotify.com/v1/audio-analysis/1BRwuvjhkgezmv1gcI6lT6,210613,4,Die Young,Sylvan Esso,1,14,25,0.025,0.35,0.625,162,65
0.691,0.381,2,-13.269,0,0.235,0.594,0,0.109,0.364,109.918,audio_features,4HQYvC3uJxW3KDGxMln19H,spotify:track:4HQYvC3uJxW3KDGxMln19H,https://api.spotify.com/v1/tracks/4HQYvC3uJxW3KDGxMln19H,https://api.spotify.com/v1/audio-analysis/4HQYvC3uJxW3KDGxMln19H,240091,4,The First Time,Elliott Trent,8,8,48,0.125,0.125,0.75,304,155
0.752,0.705,1,-4.893,0,0.138,0.125,0,0.0919,0.694,129.966,audio_features,5geeTRRcsIg0MS5TvtBtHU,spotify:track:5geeTRRcsIg0MS5TvtBtHU,https://api.spotify.com/v1/tracks/5geeTRRcsIg0MS5TvtBtHU,https://api.spotify.com/v1/audio-analysis/5geeTRRcsIg0MS5TvtBtHU,240375,4,"Crew REMIX (feat. Gucci Mane, Brent Faiyaz & Shy Glizzy)",GoldLink,4,32,43,0.05063291139240506,0.4050632911392405,0.5443037974683544,352,227
0.853,0.591,7,-5.583,1,0.179,0.174,0,0.0993,0.433,119.088,audio_features,3wBAhQLR9VjWfyYO3u4oPR,spotify:track:3wBAhQLR9VjWfyYO3u4oPR,https://api.spotify.com/v1/tracks/3wBAhQLR9VjWfyYO3u4oPR,https://api.spotify.com/v1/audio-analysis/3wBAhQLR9VjWfyYO3u4oPR,164598,4,What in XXXTarnation,XXXTENTACION,2,32,33,0.029850746268656716,0.47761194029850745,0.4925373134328358,310,194
0.773,0.605,0,-4.223,0,0.0579,0.174,0,0.329,0.425,128.16,audio_features,30sc425JEvj3tgmGAKORea,spotify:track:30sc425JEvj3tgmGAKORea,https://api.spotify.com/v1/tracks/30sc425JEvj3tgmGAKORea,https://api.spotify.com/v1/audio-analysis/30sc425JEvj3tgmGAKORea,126043,4,New Choppa,Playboi Carti,1,7,49,0.017543859649122806,0.12280701754385964,0.8596491228070176,264,128
0.628,0.481,1,-7.775,1,0.475,0.29,0,0.118,0.33,108.761,audio_features,1B87ZDrD3Pno9hS4stamWO,spotify:track:1B87ZDrD3Pno9hS4stamWO,https://api.spotify.com/v1/tracks/1B87ZDrD3Pno9hS4stamWO,https://api.spotify.com/v1/audio-analysis/1B87ZDrD3Pno9hS4stamWO,254370,5,Comin Out Strong (feat. The Weeknd),Future,24,14,47,0.2823529411764706,0.16470588235294117,0.5529411764705883,360,197
0.589,0.49,7,-5.291,1,0.0302,0.393,0,0.118,0.604,160.179,audio_features,4prmUBle7TtAeeUgCnsc3Z,spotify:track:4prmUBle7TtAeeUgCnsc3Z,https://api.spotify.com/v1/tracks/4prmUBle7TtAeeUgCnsc3Z,https://api.spotify.com/v1/audio-analysis/4prmUBle7TtAeeUgCnsc3Z,233547,4,Probablemente,Christian Nodal,0,6,51,0.0,0.10526315789473684,0.8947368421052632,182,106
0.614,0.618,6,-7.779,1,0.0612,0.379,3.8e-05,0.0784,0.269,107.674,audio_features,6ImNTJH4BqGfcx45IueM38,spotify:track:6ImNTJH4BqGfcx45IueM38,https://api.spotify.com/v1/tracks/6ImNTJH4BqGfcx45IueM38,https://api.spotify.com/v1/audio-analysis/6ImNTJH4BqGfcx45IueM38,251857,4,Diamonds,Danger Incorporated,1,11,52,0.015625,0.171875,0.8125,214,109
0.765,0.713,0,-4.969,1,0.0378,0.174,0.00734,0.207,0.177,128.007,audio_features,0ghq9ciZLPrFmlRCIUXgj0,spotify:track:0ghq9ciZLPrFmlRCIUXgj0,https://api.spotify.com/v1/tracks/0ghq9ciZLPrFmlRCIUXgj0,https://api.spotify.com/v1/audio-analysis/0ghq9ciZLPrFmlRCIUXgj0,195491,4,Moby Dick,Jakey,7,22,42,0.09859154929577464,0.30985915492957744,0.5915492957746479,281,151
0.922,0.583,5,-4.982,1,0.0753,0.0098,0,0.0962,0.494,136.043,audio_features,7bsnTsbiwOymZWjPF9v6Di,spotify:track:7bsnTsbiwOymZWjPF9v6Di,https://api.spotify.com/v1/tracks/7bsnTsbiwOymZWjPF9v6Di,https://api.spotify.com/v1/audio-analysis/7bsnTsbiwOymZWjPF9v6Di,261615,4,Marmalade (feat. Lil Yachty),Macklemore,7,10,68,0.08235294117647059,0.11764705882352941,0.8,342,215
0.684,0.823,9,-3.297,0,0.0773,0.0744,0,0.111,0.647,91.048,audio_features,7nKBxz47S9SD79N086fuhn,spotify:track:7nKBxz47S9SD79N086fuhn,https://api.spotify.com/v1/tracks/7nKBxz47S9SD79N086fuhn,https://api.spotify.com/v1/audio-analysis/7nKBxz47S9SD79N086fuhn,208163,4,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),Enrique Iglesias,1,10,64,0.013333333333333334,0.13333333333333333,0.8533333333333334,354,126
0.831,0.558,1,-3.551,1,0.242,0.018,0,0.094,0.338,141.974,audio_features,5mB1bWU8VueYVxuvcLPn2B,spotify:track:5mB1bWU8VueYVxuvcLPn2B,https://api.spotify.com/v1/tracks/5mB1bWU8VueYVxuvcLPn2B,https://api.spotify.com/v1/audio-analysis/5mB1bWU8VueYVxuvcLPn2B,167333,4,Do It Myself,Russ,2,53,19,0.02702702702702703,0.7162162162162162,0.25675675675675674,254,100
0.633,0.557,11,-4.917,0,0.203,0.169,0,0.0671,0.623,89.672,audio_features,1byScELwcJffsdL5QWa6Yk,spotify:track:1byScELwcJffsdL5QWa6Yk,https://api.spotify.com/v1/tracks/1byScELwcJffsdL5QWa6Yk,https://api.spotify.com/v1/audio-analysis/1byScELwcJffsdL5QWa6Yk,171096,4,Why,Sabrina Carpenter,0,18,46,0.0,0.28125,0.71875,225,93
0.781,0.548,0,-4.997,0,0.0764,0.229,0,0.127,0.175,106.996,audio_features,5u64RlrnvvbtNh6R0EMh6o,spotify:track:5u64RlrnvvbtNh6R0EMh6o,https://api.spotify.com/v1/tracks/5u64RlrnvvbtNh6R0EMh6o,https://api.spotify.com/v1/audio-analysis/5u64RlrnvvbtNh6R0EMh6o,214255,4,Homemade Dynamite - REMIX,Lorde,12,13,36,0.19672131147540983,0.21311475409836064,0.5901639344262295,221,132
0.562,0.8,0,-5.404,1,0.112,0.0814,0,0.199,0.471,95.029,audio_features,7qvxFz3JodM0A7xEM7k3YD,spotify:track:7qvxFz3JodM0A7xEM7k3YD,https://api.spotify.com/v1/tracks/7qvxFz3JodM0A7xEM7k3YD,https://api.spotify.com/v1/audio-analysis/7qvxFz3JodM0A7xEM7k3YD,237733,4,Chained To The Rhythm,Katy Perry,12,10,61,0.14457831325301204,0.12048192771084337,0.7349397590361446,217,91
0.622,0.271,4,-12.311,0,0.0824,0.713,0.000263,0.0983,0.375,98.925,audio_features,3C23UChONVCL0A3U9uWO5u,spotify:track:3C23UChONVCL0A3U9uWO5u,https://api.spotify.com/v1/tracks/3C23UChONVCL0A3U9uWO5u,https://api.spotify.com/v1/audio-analysis/3C23UChONVCL0A3U9uWO5u,304653,4,Jungle,H.E.R.,6,7,45,0.10344827586206896,0.1206896551724138,0.7758620689655172,242,154
0.789,0.652,4,-9.734,0,0.219,0.38,1.57e-06,0.091,0.0775,139.981,audio_features,3Y6L3oiUydJIGsmk5zHlDO,spotify:track:3Y6L3oiUydJIGsmk5zHlDO,https://api.spotify.com/v1/tracks/3Y6L3oiUydJIGsmk5zHlDO,https://api.spotify.com/v1/audio-analysis/3Y6L3oiUydJIGsmk5zHlDO,231857,4,Idgaf,Sik World,13,33,43,0.14606741573033707,0.3707865168539326,0.48314606741573035,368,256
0.696,0.229,7,-7.911,1,0.0331,0.828,1.34e-05,0.152,0.603,113.273,audio_features,41Az1BCotlAUt7Ud8k6H2Y,spotify:track:41Az1BCotlAUt7Ud8k6H2Y,https://api.spotify.com/v1/tracks/41Az1BCotlAUt7Ud8k6H2Y,https://api.spotify.com/v1/audio-analysis/41Az1BCotlAUt7Ud8k6H2Y,210467,4,Sunsets For Somebody Else,Jack Johnson,0,5,37,0.0,0.11904761904761904,0.8809523809523809,152,101
0.727,0.431,2,-12.007,1,0.395,0.0111,0.0166,0.506,0.223,150.005,audio_features,6DB2KOEwHnjkgEnBt5SdeJ,spotify:track:6DB2KOEwHnjkgEnBt5SdeJ,https://api.spotify.com/v1/tracks/6DB2KOEwHnjkgEnBt5SdeJ,https://api.spotify.com/v1/audio-analysis/6DB2KOEwHnjkgEnBt5SdeJ,257987,4,Mask Off (feat. Kendrick Lamar) - Remix,Future,5,24,71,0.05,0.24,0.71,368,234
0.61,0.59,11,-7.325,0,0.0362,0.694,2.32e-06,0.15,0.352,137.838,audio_features,0vMI3AJPQMjytAu8XMWr65,spotify:track:0vMI3AJPQMjytAu8XMWr65,https://api.spotify.com/v1/tracks/0vMI3AJPQMjytAu8XMWr65,https://api.spotify.com/v1/audio-analysis/0vMI3AJPQMjytAu8XMWr65,217400,4,Feel Something,Jaymes Young,2,9,25,0.05555555555555555,0.25,0.6944444444444444,117,69
0.529,0.518,10,-7.689,0,0.197,0.222,0.00314,0.316,0.356,89.712,audio_features,1IgePMOW0qEe1AViWgkal9,spotify:track:1IgePMOW0qEe1AViWgkal9,https://api.spotify.com/v1/tracks/1IgePMOW0qEe1AViWgkal9,https://api.spotify.com/v1/audio-analysis/1IgePMOW0qEe1AViWgkal9,245947,4,Pretty Little Birds (feat. Isaiah Rashad),SZA,4,7,44,0.07272727272727272,0.12727272727272726,0.8,191,126
0.707,0.234,7,-16.523,1,0.0864,0.96,0.861,0.124,0.611,78.036,audio_features,4MVk79dmYqi7HQs0bMgboy,spotify:track:4MVk79dmYqi7HQs0bMgboy,https://api.spotify.com/v1/tracks/4MVk79dmYqi7HQs0bMgboy,https://api.spotify.com/v1/audio-analysis/4MVk79dmYqi7HQs0bMgboy,60004,3,Ghost Duet,Louie Zong,0,0,1,0.0,0.0,1.0,2,2
0.784,0.94,9,-7.327,0,0.054,0.0716,0.000171,0.133,0.979,137.003,audio_features,3I8yVFjvJoOBM9tX4ZpxEL,spotify:track:3I8yVFjvJoOBM9tX4ZpxEL,https://api.spotify.com/v1/tracks/3I8yVFjvJoOBM9tX4ZpxEL,https://api.spotify.com/v1/audio-analysis/3I8yVFjvJoOBM9tX4ZpxEL,140182,4,Ryd,Steve Lacy,0,0,26,0.0,0.0,1.0,79,43
0.708,0.84,7,-4.825,1,0.181,0.138,0,0.227,0.895,151.715,audio_features,3Ul6f7ip8dmZ8VuwfB9Xq5,spotify:track:3Ul6f7ip8dmZ8VuwfB9Xq5,https://api.spotify.com/v1/tracks/3Ul6f7ip8dmZ8VuwfB9Xq5,https://api.spotify.com/v1/audio-analysis/3Ul6f7ip8dmZ8VuwfB9Xq5,193108,4,Cloudy Skies,Lil Skies,3,9,41,0.05660377358490566,0.16981132075471697,0.7735849056603774,276,151
0.662,0.565,1,-7.852,1,0.406,0.0565,3.72e-05,0.264,0.335,163.084,audio_features,7de1qGSxUfnKLNqncRksuk,spotify:track:7de1qGSxUfnKLNqncRksuk,https://api.spotify.com/v1/tracks/7de1qGSxUfnKLNqncRksuk,https://api.spotify.com/v1/audio-analysis/7de1qGSxUfnKLNqncRksuk,131000,4,Gotta Blast (feat. Diego Money & Bandman Fari),Tay-K,3,8,32,0.06976744186046512,0.18604651162790697,0.7441860465116279,247,139
0.885,0.607,1,-7.642,0,0.385,0.00973,0,0.325,0.391,137.887,audio_features,5Nq6lLSxphlsA6nQB0KtES,spotify:track:5Nq6lLSxphlsA6nQB0KtES,https://api.spotify.com/v1/tracks/5Nq6lLSxphlsA6nQB0KtES,https://api.spotify.com/v1/audio-analysis/5Nq6lLSxphlsA6nQB0KtES,199191,4,NO. 9,Playboi Carti,5,20,40,0.07692307692307693,0.3076923076923077,0.6153846153846154,229,100
0.77,0.655,2,-5.369,1,0.0316,0.118,0.0234,0.125,0.639,129.964,audio_features,4q604hQba5940BbOoaenmz,spotify:track:4q604hQba5940BbOoaenmz,https://api.spotify.com/v1/tracks/4q604hQba5940BbOoaenmz,https://api.spotify.com/v1/audio-analysis/4q604hQba5940BbOoaenmz,188707,4,Blood In The Cut,K.Flay,2,18,37,0.03508771929824561,0.3157894736842105,0.6491228070175439,209,81
0.797,0.715,10,-6.054,0,0.233,0.404,0,0.0891,0.243,112.044,audio_features,5n4ZzdO7KtpxsDpoDTa3D6,spotify:track:5n4ZzdO7KtpxsDpoDTa3D6,https://api.spotify.com/v1/tracks/5n4ZzdO7KtpxsDpoDTa3D6,https://api.spotify.com/v1/audio-analysis/5n4ZzdO7KtpxsDpoDTa3D6,239480,4,Destiny,NF,10,25,45,0.125,0.3125,0.5625,369,212
0.89,0.504,8,-5.444,0,0.123,0.023,0,0.123,0.222,129.969,audio_features,3wdfLVUhmX64lIyWIIEW8s,spotify:track:3wdfLVUhmX64lIyWIIEW8s,https://api.spotify.com/v1/tracks/3wdfLVUhmX64lIyWIIEW8s,https://api.spotify.com/v1/audio-analysis/3wdfLVUhmX64lIyWIIEW8s,213613,4,Ice Tray,Quality Control,2,17,40,0.03389830508474576,0.288135593220339,0.6779661016949152,313,154
0.683,0.691,8,-5.535,1,0.0432,0.243,0,0.14,0.732,179.91,audio_features,3umS4y3uQDkqekNjVpiRUs,spotify:track:3umS4y3uQDkqekNjVpiRUs,https://api.spotify.com/v1/tracks/3umS4y3uQDkqekNjVpiRUs,https://api.spotify.com/v1/audio-analysis/3umS4y3uQDkqekNjVpiRUs,219507,4,El Amante,Nicky Jam,0,9,64,0.0,0.1232876712328767,0.8767123287671232,345,131
0.735,0.423,0,-6.652,1,0.0459,0.011,0,0.0553,0.851,85.899,audio_features,27vTihlWXiz9f9lJM3XGVU,spotify:track:27vTihlWXiz9f9lJM3XGVU,https://api.spotify.com/v1/tracks/27vTihlWXiz9f9lJM3XGVU,https://api.spotify.com/v1/audio-analysis/27vTihlWXiz9f9lJM3XGVU,188174,4,Slow Hands,Niall Horan,1,12,38,0.0196078431372549,0.23529411764705882,0.7450980392156863,151,63
0.424,0.419,1,-8.503,1,0.054,0.144,0,0.174,0.119,86.5,audio_features,16aNJYinJv9AAetWD5yJen,spotify:track:16aNJYinJv9AAetWD5yJen,https://api.spotify.com/v1/tracks/16aNJYinJv9AAetWD5yJen,https://api.spotify.com/v1/audio-analysis/16aNJYinJv9AAetWD5yJen,272340,4,Freak in You,PARTYNEXTDOOR,2,20,54,0.02631578947368421,0.2631578947368421,0.7105263157894737,291,151
0.678,0.575,1,-7.086,1,0.123,0.101,9.38e-06,0.116,0.367,100.007,audio_features,4V3VshJLUTCIWa77YiAkvM,spotify:track:4V3VshJLUTCIWa77YiAkvM,https://api.spotify.com/v1/tracks/4V3VshJLUTCIWa77YiAkvM,https://api.spotify.com/v1/audio-analysis/4V3VshJLUTCIWa77YiAkvM,241867,4,Winter,Khalid,25,8,13,0.5434782608695652,0.17391304347826086,0.2826086956521739,154,63
0.832,0.368,4,-8.627,0,0.133,0.2,0.0513,0.353,0.2,100.045,audio_features,61X077SWMs5aAGQHhf4pd0,spotify:track:61X077SWMs5aAGQHhf4pd0,https://api.spotify.com/v1/tracks/61X077SWMs5aAGQHhf4pd0,https://api.spotify.com/v1/audio-analysis/61X077SWMs5aAGQHhf4pd0,220800,4,Bellyache - Marian Hill Remix,Billie Eilish,4,6,46,0.07142857142857142,0.10714285714285714,0.8214285714285714,117,48
0.757,0.769,5,-6.291,0,0.0992,0.518,0,0.334,0.774,124.129,audio_features,5ZJ9wxMqAhIOekYLmukc2L,spotify:track:5ZJ9wxMqAhIOekYLmukc2L,https://api.spotify.com/v1/tracks/5ZJ9wxMqAhIOekYLmukc2L,https://api.spotify.com/v1/audio-analysis/5ZJ9wxMqAhIOekYLmukc2L,213540,4,Jennifer,Trinidad Cardona,2,9,54,0.03076923076923077,0.13846153846153847,0.8307692307692308,268,113
0.704,0.534,8,-7.028,1,0.276,0.0243,0,0.0824,0.189,104.99,audio_features,5WPXnJulBVflChZ8qIe91d,spotify:track:5WPXnJulBVflChZ8qIe91d,https://api.spotify.com/v1/tracks/5WPXnJulBVflChZ8qIe91d,https://api.spotify.com/v1/audio-analysis/5WPXnJulBVflChZ8qIe91d,245947,5,Miss It,Yung Bleu,4,15,45,0.0625,0.234375,0.703125,306,128
