,Date,Team,Acquired,Relinquished,Notes,PLAYER_ID,TEAM_ID,NICKNAME,inj_MIN,inj_FGA,inj_FG_PCT,inj_FG3A,inj_FG3_PCT,inj_FTA,inj_FT_PCT,inj_REB,inj_AST,inj_STL,inj_BLK,inj_TO,inj_PF,inj_PTS,inj_PLUS_MINUS,p5_MIN,p5_FGA,p5_FG_PCT,p5_FG3A,p5_FG3_PCT,p5_FTA,p5_FT_PCT,p5_REB,p5_AST,p5_STL,p5_BLK,p5_TO,p5_PF,p5_PTS,p5_PLUS_MINUS
7110,2013-12-06,Lakers,,Chris Kaman,back spasms (DNP),2549,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7111,2013-12-06,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,17.986666666666665,7.8,0.4408,4.0,0.42279999999999995,1.4,0.3666,2.6,3.6,1.4,0.4,1.2,1.4,11.8,7.4
7112,2013-12-08,Lakers,,Chris Kaman,back spasms (DNP),2549,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113,2013-12-08,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,18.224999999999998,7.75,0.45725000000000005,4.0,0.466,1.25,0.20825,2.75,3.75,1.25,0.5,1.5,1.5,12.5,6.0
7114,2013-12-10,Lakers,,Chris Kaman,back spasms (DNP),2549,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7115,2013-12-10,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,15.605555555555554,6.666666666666667,0.337,4.0,0.37133333333333335,1.0,0.111,3.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,9.333333333333334,6.0
7116,2013-12-12,Lakers,,Steve Blake,torn ligament in right elbow (out indefinitely),2581,1610612747,Lakers,39.21666666666667,7.0,0.429,2.0,0.5,2.0,1.0,5.0,10.0,2.0,0.0,4.0,1.0,9.0,6.0,31.236666666666668,9.0,0.3022,6.0,0.2502,0.8,0.2,3.2,8.6,0.4,0.0,3.4,2.0,8.0,-7.2
7117,2013-12-13,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,12.491666666666667,5.5,0.2275,2.5,0.2,1.5,0.1665,2.5,2.0,1.0,0.0,1.5,0.5,6.5,4.5
7118,2013-12-13,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,33.24666666666666,8.8,0.313,5.4,0.2702,0.8,0.3,3.4,8.6,0.8,0.0,4.0,2.0,8.0,-6.2
7119,2013-12-14,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
7120,2013-12-14,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,35.57083333333333,9.5,0.3495,5.75,0.33775,1.0,0.375,3.25,8.25,0.75,0.0,3.75,2.0,9.5,-7.5
7121,2013-12-16,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7122,2013-12-16,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,36.25555555555555,8.666666666666666,0.327,5.333333333333333,0.3073333333333333,1.3333333333333333,0.5,3.6666666666666665,8.0,1.0,0.0,4.0,2.0,8.333333333333334,-3.3333333333333335
7123,2013-12-17,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7124,2013-12-17,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,34.75833333333333,6.5,0.298,3.5,0.35,1.0,0.5,4.0,7.0,1.0,0.0,4.0,2.0,6.0,-7.5
7125,2013-12-19,Lakers,,Kobe Bryant,fractured left tibia (out for season),977,1610612747,Lakers,32.63333333333333,18.0,0.5,1.0,1.0,2.0,1.0,5.0,4.0,1.0,1.0,4.0,1.0,21.0,2.0,28.929999999999996,11.0,0.38380000000000003,3.0,0.08,3.8,0.5428,4.2,6.8,1.2,0.0,6.0,1.6,12.4,-6.8
7126,2013-12-20,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7127,2013-12-20,Lakers,,Kobe Bryant,placed on IL with fractured left tibia (out for season),977,1610612747,Lakers,32.63333333333333,18.0,0.5,1.0,1.0,2.0,1.0,5.0,4.0,1.0,1.0,4.0,1.0,21.0,2.0,28.929999999999996,11.0,0.38380000000000003,3.0,0.08,3.8,0.5428,4.2,6.8,1.2,0.0,6.0,1.6,12.4,-6.8
7128,2013-12-20,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,39.21666666666667,7.0,0.429,2.0,0.5,2.0,1.0,5.0,10.0,2.0,0.0,4.0,1.0,9.0,6.0
7129,2013-12-21,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7130,2013-12-21,Lakers,,Pau Gasol,upper respiratory infection (DNP),2200,1610612747,Lakers,,,,,,,,,,,,,,,,30.626666666666665,12.8,0.6256000000000002,0.2,0.2,3.0,0.5534000000000001,9.2,3.6,0.4,1.8,3.8,2.6,17.4,-0.6
7131,2013-12-21,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7132,2013-12-23,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7133,2013-12-23,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7134,2013-12-25,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7135,2013-12-27,Lakers,,Pau Gasol,upper respiratory infection (DNP),2200,1610612747,Lakers,,,,,,,,,,,,,,,,28.641666666666666,12.75,0.5625,0.25,0.25,2.25,0.525,9.75,4.0,0.5,1.5,2.5,1.75,16.25,-3.75
7136,2013-12-27,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7137,2013-12-29,Lakers,,Pau Gasol,upper respiratory inflammation (DNP),2200,1610612747,Lakers,,,,,,,,,,,,,,,,27.311111111111114,13.0,0.5,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.5,10.0,4.666666666666667,0.6666666666666666,1.0,2.6666666666666665,2.0,14.666666666666666,-5.666666666666667
7138,2013-12-29,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7139,2013-12-30,Lakers,,Xavier Henry,right knee injury (out indefinitely),202333,1610612747,Lakers,4.433333333333334,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,33.626666666666665,11.0,0.44639999999999996,2.4,0.2,7.8,0.5276,4.0,2.0,1.6,0.2,2.2,2.6,14.6,-9.2
7140,2013-12-31,Lakers,,Steve Blake,nerve root irritation (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7141,2013-12-31,Lakers,,Wes Johnson,illness (DNP),,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7142,2013-12-31,Lakers,,Xavier Henry,bone bruise in right knee (DNP),202333,1610612747,Lakers,,,,,,,,,,,,,,,,26.133333333333333,7.6,0.36219999999999997,2.0,0.13340000000000002,6.6,0.3942,3.4,1.2,1.0,0.2,1.8,2.4,10.4,-12.4
7143,2014-01-03,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,28.675,9.0,0.21950000000000003,2.75,0.3,2.0,0.4375,4.75,6.0,1.0,0.0,2.75,1.5,6.75,-8.25
7144,2014-01-03,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7145,2014-01-03,Lakers,,Xavier Henry,bone bruise in right knee (DNP),202333,1610612747,Lakers,,,,,,,,,,,,,,,,23.670833333333334,7.25,0.39725,1.75,0.16675,5.75,0.26775000000000004,3.5,1.0,0.75,0.25,1.5,2.5,9.75,-10.75
7146,2014-01-05,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,28.675,9.0,0.21950000000000003,2.75,0.3,2.0,0.4375,4.75,6.0,1.0,0.0,2.75,1.5,6.75,-8.25
7147,2014-01-05,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7148,2014-01-05,Lakers,,Xavier Henry,bone bruise in right knee (DNP),202333,1610612747,Lakers,,,,,,,,,,,,,,,,20.166666666666668,5.666666666666667,0.4463333333333333,1.6666666666666667,0.22233333333333336,3.0,0.19033333333333335,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,2.3333333333333335,8.666666666666666,-3.0
7149,2014-01-07,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,27.400000000000002,9.666666666666666,0.24500000000000002,2.3333333333333335,0.39999999999999997,2.0,0.4166666666666667,4.666666666666667,7.333333333333333,1.3333333333333333,0.0,2.3333333333333335,1.6666666666666667,8.0,-9.333333333333334
7150,2014-01-07,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7151,2014-01-07,Lakers,,Xavier Henry,bone bruise in right knee (DNP),202333,1610612747,Lakers,,,,,,,,,,,,,,,,17.275000000000002,4.5,0.35700000000000004,2.0,0.3335,1.0,0.0,1.5,1.0,0.0,0.0,0.5,2.0,6.0,-1.5
7152,2014-01-08,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,25.241666666666667,8.0,0.1365,3.0,0.1,1.0,0.25,3.5,7.5,0.5,0.0,2.0,2.0,4.0,-16.0
7153,2014-01-08,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7154,2014-01-08,Lakers,,Xavier Henry,bone bruise in right knee (DNP),202333,1610612747,Lakers,,,,,,,,,,,,,,,,4.433333333333334,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0
7155,2014-01-10,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,20.116666666666667,5.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0,-15.0
7156,2014-01-10,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7157,2014-01-10,Lakers,,Xavier Henry,bone bruise in right knee (DNP),202333,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7158,2014-01-14,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7159,2014-01-14,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7160,2014-01-14,Lakers,,Xavier Henry,bone bruise in right knee (DNP),202333,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7161,2014-01-15,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7162,2014-01-15,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7163,2014-01-15,Lakers,,Xavier Henry,bone bruise in right knee (DNP),202333,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7164,2014-01-17,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7165,2014-01-17,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7166,2014-01-17,Lakers,,Xavier Henry,bone bruise in right knee (DNP),202333,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7167,2014-01-19,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7168,2014-01-19,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7169,2014-01-19,Lakers,,Xavier Henry,bone bruise in right knee (DNP),202333,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7170,2014-01-20,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7171,2014-01-20,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7172,2014-01-20,Lakers,,Xavier Henry,bone bruise in right knee (DNP),202333,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7173,2014-01-23,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7174,2014-01-23,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175,2014-01-23,Lakers,,Xavier Henry,bone bruise in right knee (DNP),202333,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7176,2014-01-24,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7177,2014-01-24,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7178,2014-01-24,Lakers,,Xavier Henry,bone bruise in right knee (DNP),202333,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7179,2014-01-26,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7180,2014-01-26,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7181,2014-01-26,Lakers,,Xavier Henry,bone bruise in right knee (DNP),202333,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7182,2014-01-28,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7183,2014-01-28,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7184,2014-01-28,Lakers,,Xavier Henry,bone bruise in right knee (DNP),202333,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7185,2014-01-31,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7186,2014-01-31,Lakers,,Steve Blake,torn ligament in right elbow (DNP),2581,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7187,2014-01-31,Lakers,,Xavier Henry,bone bruise in right knee (DNP),202333,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7188,2014-02-01,Lakers,,Pau Gasol,strained right groin (DNP),2200,1610612747,Lakers,33.166666666666664,17.0,0.529,0.0,0.0,6.0,1.0,9.0,2.0,0.0,2.0,2.0,5.0,24.0,-11.0,36.72,16.2,0.5326,0.2,0.0,4.8,0.7962,13.4,3.4,1.4,1.8,2.4,1.6,20.8,-4.8
7189,2014-02-04,Lakers,,Jordan Farmar,torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7190,2014-02-04,Lakers,,Pau Gasol,strained right groin (DNP),2200,1610612747,Lakers,,,,,,,,,,,,,,,,36.016666666666666,16.6,0.5318,0.0,0.0,5.0,0.8362,11.4,3.6,0.8,1.2,1.8,2.0,21.6,-6.2
7191,2014-02-04,Lakers,,Xavier Henry,placed on IL with bone bruise in right knee,202333,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7192,2014-02-05,Lakers,,Jodie Meeks,sprained right ankle (DNP),201975,1610612747,Lakers,,,,,,,,,,,,,,,,30.236666666666668,11.6,0.39380000000000004,6.6,0.38,2.8,0.6,2.0,0.8,1.6,0.0,1.2,1.6,16.2,-8.4
7193,2014-02-05,Lakers,,Jordan Hill,cervical strain (DNP),201941,1610612747,Lakers,,,,,,,,,,,,,,,,16.3,4.6,0.31920000000000004,0.0,0.0,0.8,0.1,6.4,0.4,0.2,0.4,1.0,2.2,4.2,-5.6
7194,2014-02-05,Lakers,,Pau Gasol,strained right groin (DNP),2200,1610612747,Lakers,,,,,,,,,,,,,,,,35.637499999999996,17.0,0.51475,0.0,0.0,5.0,0.84525,11.5,3.5,0.25,1.5,2.0,2.25,21.5,-6.25
7195,2014-02-05,Lakers,,Steve Nash,rest (DNP),959,1610612747,Lakers,,,,,,,,,,,,,,,,24.61666666666667,6.0,0.5,2.0,0.5,0.0,0.0,1.0,9.0,1.0,0.0,2.0,0.0,7.0,-1.0
7196,2014-02-06,Lakers,,Nick Young,fractured patella in left knee (out indefinitely),201156,1610612747,Lakers,17.533333333333335,5.0,0.2,2.0,0.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,6.0,13.0,30.809999999999995,15.4,0.368,5.2,0.23820000000000002,6.0,0.6858000000000001,2.4,1.4,0.4,0.0,2.2,2.4,17.2,-7.2
7197,2014-02-07,Lakers,,Jodie Meeks,sprained right ankle (DNP),201975,1610612747,Lakers,,,,,,,,,,,,,,,,28.65,11.5,0.34650000000000003,7.0,0.325,3.25,0.75,1.75,0.75,1.5,0.0,1.0,1.75,16.0,-10.25
7198,2014-02-07,Lakers,,Jordan Farmar,rest / torn left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,33.333333333333336,15.0,0.5329999999999999,8.0,0.625,0.0,0.0,1.0,8.0,2.0,0.0,3.0,3.0,21.0,4.0
7199,2014-02-07,Lakers,,Nick Young,fractured patella in left knee (DNP),201156,1610612747,Lakers,,,,,,,,,,,,,,,,28.309999999999995,13.2,0.333,5.0,0.17160000000000003,5.6,0.7858,2.4,2.0,0.2,0.0,1.8,2.4,15.2,-2.2
7200,2014-02-07,Lakers,,Pau Gasol,strained right groin (DNP),2200,1610612747,Lakers,,,,,,,,,,,,,,,,35.87777777777777,17.0,0.5293333333333333,0.0,0.0,4.333333333333333,0.8889999999999999,11.666666666666666,2.6666666666666665,0.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,21.666666666666668,-10.0
7201,2014-02-09,Lakers,,Jodie Meeks,sprained right ankle (DNP),201975,1610612747,Lakers,,,,,,,,,,,,,,,,23.75555555555555,11.0,0.257,6.666666666666667,0.18333333333333335,3.6666666666666665,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,1.6666666666666667,13.333333333333334,-11.0
7202,2014-02-09,Lakers,,Jordan Farmar,sore left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,33.333333333333336,15.0,0.5329999999999999,8.0,0.625,0.0,0.0,1.0,8.0,2.0,0.0,3.0,3.0,21.0,4.0
7203,2014-02-09,Lakers,,Nick Young,fractured patella in left knee (DNP),201156,1610612747,Lakers,,,,,,,,,,,,,,,,26.787499999999998,13.75,0.3025,5.75,0.21450000000000002,6.0,0.7947500000000001,2.25,2.0,0.25,0.0,1.5,2.0,15.75,0.0
7204,2014-02-09,Lakers,,Pau Gasol,strained right groin (DNP),2200,1610612747,Lakers,,,,,,,,,,,,,,,,34.483333333333334,18.0,0.5275000000000001,0.0,0.0,3.5,1.0,11.0,2.0,0.0,1.0,2.0,3.5,22.5,-10.5
7205,2014-02-11,Lakers,,Jodie Meeks,sprained right ankle (DNP),201975,1610612747,Lakers,,,,,,,,,,,,,,,,19.299999999999994,8.5,0.1665,6.0,0.15,3.0,0.5,1.0,0.5,1.0,0.0,0.0,2.0,9.5,-11.5
7206,2014-02-11,Lakers,,Jordan Farmar,sore left hamstring (DNP),200770,1610612747,Lakers,,,,,,,,,,,,,,,,33.333333333333336,15.0,0.5329999999999999,8.0,0.625,0.0,0.0,1.0,8.0,2.0,0.0,3.0,3.0,21.0,4.0
7207,2014-02-11,Lakers,,Nick Young,fractured patella in left knee (DNP),201156,1610612747,Lakers,,,,,,,,,,,,,,,,27.71111111111111,13.0,0.299,5.333333333333333,0.23833333333333337,7.333333333333333,0.8930000000000001,2.6666666666666665,2.3333333333333335,0.3333333333333333,0.0,2.0,2.0,17.0,1.6666666666666667
7208,2014-02-11,Lakers,,Pau Gasol,strained right groin (DNP),2200,1610612747,Lakers,,,,,,,,,,,,,,,,33.166666666666664,17.0,0.529,0.0,0.0,6.0,1.0,9.0,2.0,0.0,2.0,2.0,5.0,24.0,-11.0
7209,2014-02-13,Lakers,,Jodie Meeks,sprained right ankle (DNP),201975,1610612747,Lakers,,,,,,,,,,,,,,,,1.4333333333333331,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
7210,2014-02-13,Lakers,,Steve Nash,back injury (DTD),959,1610612747,Lakers,,,,,,,,,,,,,,,,22.637500000000003,7.25,0.50825,1.5,0.125,1.5,0.4375,2.0,4.5,0.25,0.0,1.75,0.75,9.0,-7.0
7211,2014-02-19,Lakers,,Nick Young,fractured patella in left knee (DNP),201156,1610612747,Lakers,,,,,,,,,,,,,,,,17.533333333333335,5.0,0.2,2.0,0.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,6.0,13.0
7212,2014-02-19,Lakers,,Pau Gasol,strained right groin (DNP),2200,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7213,2014-02-19,Lakers,,Steve Nash,nerve root irritation (DNP),959,1610612747,Lakers,,,,,,,,,,,,,,,,21.977777777777778,7.666666666666667,0.511,1.3333333333333333,0.0,2.0,0.5833333333333334,2.3333333333333335,3.0,0.0,0.0,1.6666666666666667,1.0,9.666666666666666,-9.0
7214,2014-02-21,Lakers,,Nick Young,fractured patella in left knee (DNP),201156,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7215,2014-02-21,Lakers,,Steve Nash,nerve root irritation (DNP),959,1610612747,Lakers,,,,,,,,,,,,,,,,21.977777777777778,7.666666666666667,0.511,1.3333333333333333,0.0,2.0,0.5833333333333334,2.3333333333333335,3.0,0.0,0.0,1.6666666666666667,1.0,9.666666666666666,-9.0
7216,2014-02-23,Lakers,,Steve Nash,nerve root irritation (DNP),959,1610612747,Lakers,,,,,,,,,,,,,,,,18.90833333333333,4.0,0.5,1.0,0.0,1.0,0.5,1.5,2.0,0.0,0.0,1.5,0.5,5.0,-15.0
7217,2014-02-25,Lakers,,Nick Young,fractured patella in left knee (DNP),201156,1610612747,Lakers,,,,,,,,,,,,,,,,19.55,4.0,0.75,1.0,1.0,5.0,0.6,1.0,0.0,1.0,0.0,3.0,1.0,10.0,0.0
7218,2014-02-26,Lakers,,Chris Kaman,sore back (DNP),2549,1610612747,Lakers,,,,,,,,,,,,,,,,23.25333333333333,9.4,0.5359999999999999,0.0,0.0,2.4,0.5428,6.0,2.2,0.0,0.8,1.6,2.2,11.6,-3.0
7219,2014-02-26,Lakers,,Nick Young,fractured patella in left knee (DNP),201156,1610612747,Lakers,,,,,,,,,,,,,,,,19.55,4.0,0.75,1.0,1.0,5.0,0.6,1.0,0.0,1.0,0.0,3.0,1.0,10.0,0.0
7220,2014-02-26,Lakers,,Steve Nash,nerve root irritation (DNP),959,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7221,2014-02-28,Lakers,,Nick Young,fractured patella in left knee (DNP),201156,1610612747,Lakers,,,,,,,,,,,,,,,,19.55,4.0,0.75,1.0,1.0,5.0,0.6,1.0,0.0,1.0,0.0,3.0,1.0,10.0,0.0
7222,2014-02-28,Lakers,,Steve Nash,nerve root irritation (DNP),959,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7223,2014-03-03,Lakers,,Nick Young,fractured patella in left knee (DNP),201156,1610612747,Lakers,,,,,,,,,,,,,,,,19.55,4.0,0.75,1.0,1.0,5.0,0.6,1.0,0.0,1.0,0.0,3.0,1.0,10.0,0.0
7224,2014-03-03,Lakers,,Steve Nash,placed on IL with nerve root irritation,959,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7225,2014-03-04,Lakers,,Nick Young,fractured patella in left knee (DNP),201156,1610612747,Lakers,,,,,,,,,,,,,,,,19.55,4.0,0.75,1.0,1.0,5.0,0.6,1.0,0.0,1.0,0.0,3.0,1.0,10.0,0.0
7226,2014-03-06,Lakers,,Jordan Hill,sore right knee (DNP),201941,1610612747,Lakers,,,,,,,,,,,,,,,,7.516666666666668,2.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,-11.333333333333334
7227,2014-03-06,Lakers,,Nick Young,fractured patella in left knee (DNP),201156,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7228,2014-03-07,Lakers,,Jordan Hill,sore right knee (DNP),201941,1610612747,Lakers,,,,,,,,,,,,,,,,6.108333333333334,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,2.0,0.0,-9.5
7229,2014-03-07,Lakers,,Nick Young,fractured patella in left knee (DNP),201156,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7230,2014-03-09,Lakers,,Jordan Hill,sore right knee (DNP),201941,1610612747,Lakers,,,,,,,,,,,,,,,,5.966666666666668,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-13.0
7231,2014-03-13,Lakers,,Jordan Hill,sore right knee (DNP),201941,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7232,2014-03-13,Lakers,,Nick Young,fractured patella in left knee (DNP),201156,1610612747,Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
