,TEAM_ID,Team,PLAYER_ID,Player,DateInjured,InjuryNotes,DateRecovered,RecoverNotes
7577,1610612747,Lakers,1628398,Kyle Kuzma,2019-04-04,placed on IL with left foot injury (out for season),2019-11-01,activated from IL
7578,1610612747,Lakers,203493,Reggie Bullock,2019-04-04,stiff neck (out for season),2020-01-01,activated from IL
7579,1610612747,Lakers,202362,Lance Stephenson,2019-04-07,sore left foot (out for season),,
7580,1610612747,Lakers,202362,Lance Stephenson,2019-04-09,placed on IL with sore left foot (out for season),,
7581,1610612747,Lakers,1628398,Kyle Kuzma,2019-10-21,stress reaction in left ankle/foot (out indefinitely),2019-11-01,activated from IL
7582,1610612747,Lakers,202326,DeMarcus Cousins,2019-10-22,placed on IL recovering from surery on left knee to repair torn ACL,2020-02-23,activated from IL
7583,1610612747,Lakers,1628398,Kyle Kuzma,2019-10-22,placed on IL with stress reaction in left ankle/foot,2019-11-01,activated from IL
7584,1610612747,Lakers,200765,Rajon Rondo,2019-10-22,placed on IL with right calf injury,2019-11-12,activated from IL
7585,1610612747,Lakers,202340,Avery Bradley,2019-11-05,right leg injury (DTD),2019-11-08,returned to lineup
7586,1610612747,Lakers,203076,Anthony Davis,2019-11-13,placed on IL with sore right shoulder,2019-11-15,activated from IL
7587,1610612747,Lakers,202340,Avery Bradley,2019-11-15,placed on IL with right leg injury,2019-12-11,activated from IL
7588,1610612747,Lakers,1627936,Alex Caruso,2019-11-23,strained right calf (DTD),2019-11-25,returned to lineup
7589,1610612747,Lakers,200765,Rajon Rondo,2019-12-08,placed on IL with strained left hamstring,2019-12-13,activated from IL
7590,1610612747,Lakers,1628398,Kyle Kuzma,2019-12-11,placed on IL with sprained left ankle,2019-12-22,activated from IL
7591,1610612747,Lakers,203076,Anthony Davis,2019-12-17,placed on IL with sprained right ankle,2019-12-19,activated from IL
7592,1610612747,Lakers,2544,LeBron James,2019-12-22,placed on IL with strained thoracic muscle,2019-12-25,activated from IL
7593,1610612747,Lakers,1627936,Alex Caruso,2020-01-03,placed on IL with right calf injury,2020-01-05,activated from IL
7594,1610612747,Lakers,203076,Anthony Davis,2020-01-10,placed on IL with bruised tailbone,2020-01-20,activated from IL
7595,1610612747,Lakers,201980,Danny Green,2020-01-11,placed on IL with right hip injury,2020-01-13,activated from IL
7596,1610612747,Lakers,2544,LeBron James,2020-01-11,placed on IL with illness,2020-01-13,activated from IL
7597,1610612747,Lakers,200765,Rajon Rondo,2020-01-13,placed on IL with fractured finger,2020-01-20,activated from IL
7598,1610612747,Lakers,201580,JaVale McGee,2020-01-23,placed on IL with flu,2020-01-31,activated from IL
7599,1610612747,Lakers,2544,LeBron James,2020-02-26,left groin injury (DTD),2020-02-29,activated from IL
7600,1610612747,Lakers,2544,LeBron James,2020-02-27,placed on IL with left groin injury,2020-02-29,activated from IL
7601,1610612747,Lakers,201980,Danny Green,2020-02-29,placed on IL with right hip injury,2020-03-01,activated from IL
7602,1610612747,Lakers,1627936,Alex Caruso,2020-03-01,right hamstring injury (DTD),2020-03-06,activated from IL
7603,1610612747,Lakers,203076,Anthony Davis,2020-03-01,sore right knee (DTD),2020-03-03,returned to lineup
7604,1610612747,Lakers,1627936,Alex Caruso,2020-03-03,placed on IL with right hamstring injury,2020-03-06,activated from IL
7605,1610612747,Lakers,2730,Dwight Howard,2020-03-10,placed on IL with upset stomach,2020-07-30,activated from IL
7606,1610612747,Lakers,200765,Rajon Rondo,2020-07-13,fractured right thumb (out indefinitely),2020-08-22,activated from IL
7607,1610612747,Lakers,200765,Rajon Rondo,2020-07-30,placed on IL with fractured right thumb,2020-08-22,activated from IL
7608,1610612747,Lakers,2730,Dwight Howard,2020-08-05,placed on IL with sore right knee,2020-08-06,activated from IL
7609,1610612747,Lakers,1627936,Alex Caruso,2020-08-06,placed on IL with neck spasms,2020-08-08,activated from IL
7610,1610612747,Lakers,2544,LeBron James,2020-08-06,placed on IL with right groin injury,2020-08-08,activated from IL
7611,1610612747,Lakers,201980,Danny Green,2020-08-08,placed on IL with right hip injury,2020-08-10,activated from IL
7612,1610612747,Lakers,203484,Kentavious Caldwell-Pope,2020-08-09,placed on IL with bruised right foot,2020-08-18,activated from IL
7613,1610612747,Lakers,1627936,Alex Caruso,2020-08-12,placed on IL with neck spasms,2020-08-18,activated from IL
7614,1610612747,Lakers,203076,Anthony Davis,2020-08-13,placed on IL with sore right knee,2020-08-18,activated from IL
7615,1610612747,Lakers,200765,Rajon Rondo,2020-08-22,back spasms (DTD),2020-09-04,activated from IL
7616,1610612747,Lakers,200765,Rajon Rondo,2020-08-24,placed on IL with back spasms,2020-09-04,activated from IL
7617,1610612747,Lakers,203076,Anthony Davis,2020-08-25,back spasms (DTD),,
7618,1610612747,Lakers,203079,Dion Waiters,2020-09-08,placed on IL with left groin injury,2020-09-30,activated from IL
7619,1610612747,Lakers,201580,JaVale McGee,2020-09-10,sprained left ankle (DTD),2020-09-12,returned to lineup
7620,1610612745,Rockets,201966,Jermaine Taylor,2010-10-26,placed on IL,2010-10-27,activated from IL
7621,1610612745,Rockets,200768,Kyle Lowry,2010-10-26,placed on IL with back spasms,2010-10-30,activated from IL
7622,1610612745,Rockets,202335,Patrick Patterson,2010-10-26,placed on IL,2012-11-02,activated from IL
7623,1610612745,Rockets,2397,Yao Ming,2010-10-27,placed on IL,2010-10-30,activated from IL
7624,1610612745,Rockets,202397,Ish Smith,2010-10-30,placed on IL,2010-11-06,activated from IL
7625,1610612745,Rockets,201966,Jermaine Taylor,2010-11-03,placed on IL,2010-11-06,activated from IL
7626,1610612745,Rockets,200768,Kyle Lowry,2010-11-06,placed on IL with sore back,2010-11-10,activated from IL
7627,1610612745,Rockets,2397,Yao Ming,2010-11-06,placed on IL with foot injury / rest,2010-11-07,activated from IL
7628,1610612745,Rockets,201166,Aaron Brooks,2010-11-07,placed on IL with sprained left ankle,2010-12-19,activated from IL
7629,1610612745,Rockets,201966,Jermaine Taylor,2010-11-10,placed on IL,2010-11-12,activated from IL
7630,1610612745,Rockets,2397,Yao Ming,2010-11-11,sprained left ankle (DTD),,
7631,1610612745,Rockets,2397,Yao Ming,2010-11-12,placed on IL with sprained left ankle (later diagnosed as stress fracture in left ankle),,
7632,1610612745,Rockets,201978,Chase Budinger,2010-11-14,sprained left ankle (DNP),2011-03-27,activated from IL
7633,1610612745,Rockets,201978,Chase Budinger,2010-11-17,sprained left ankle (DNP),2011-03-27,activated from IL
7634,1610612745,Rockets,2397,Yao Ming,2010-12-16,stress fracture in left ankle (out for season),,
7635,1610612745,Rockets,202397,Ish Smith,2010-12-19,placed on IL,2011-01-05,activated from IL
7636,1610612745,Rockets,2407,Jared Jeffries,2010-12-19,placed on IL,2010-12-31,activated from IL
7637,1610612745,Rockets,101236,Chuck Hayes,2010-12-30,sprained right ankle (out indefinitely),2011-01-14,activated from IL
7638,1610612745,Rockets,101236,Chuck Hayes,2010-12-31,placed on IL with sprained right ankle,2011-01-14,activated from IL
7639,1610612745,Rockets,201166,Aaron Brooks,2011-01-05,placed on IL with sore/sprained left ankle,2011-01-10,activated from IL
7640,1610612745,Rockets,2397,Yao Ming,2011-01-07,surgery on left ankle to repair stress fracture (out for season),,
7641,1610612745,Rockets,1802,Brad Miller,2011-01-10,sore right knee (DNP),2011-02-05,activated from IL
7642,1610612745,Rockets,2755,Kevin Martin,2011-01-10,placed on IL with sprained right wrist,2011-01-14,activated from IL
7643,1610612745,Rockets,1802,Brad Miller,2011-01-12,sore right knee (DNP),2011-02-05,activated from IL
7644,1610612745,Rockets,1802,Brad Miller,2011-01-14,placed on IL with sore right knee,2011-02-05,activated from IL
7645,1610612745,Rockets,202397,Ish Smith,2011-01-14,placed on IL,2011-01-24,activated from IL
7646,1610612745,Rockets,202335,Patrick Patterson,2011-01-17,upper respiratory distress / flu (DNP),2012-11-02,activated from IL
7647,1610612745,Rockets,2407,Jared Jeffries,2011-01-24,placed on IL with hyperextended right knee,2011-02-01,activated from IL
7648,1610612745,Rockets,202397,Ish Smith,2011-02-01,placed on IL,2011-02-07,activated from IL
7649,1610612745,Rockets,201941,Jordan Hill,2011-02-02,sprained ankle (DNP),2011-02-12,activated from IL
7650,1610612745,Rockets,201941,Jordan Hill,2011-02-05,placed on IL with sprained left ankle,2011-02-12,activated from IL
7651,1610612745,Rockets,201944,Terrence Williams,2011-02-08,placed on IL,2011-02-16,activated from IL
7652,1610612745,Rockets,2407,Jared Jeffries,2011-02-12,placed on IL,2012-01-14,activated from IL
7653,1610612745,Rockets,201584,Courtney Lee,2011-02-16,placed on IL with pneumonia,2011-02-21,activated from IL
7654,1610612745,Rockets,201944,Terrence Williams,2011-02-21,placed on IL,2011-02-26,activated from IL
7655,1610612745,Rockets,201960,DeMarre Carroll,2011-02-26,placed on IL,2011-02-27,activated from IL
7656,1610612745,Rockets,201609,Goran Dragic,2011-02-27,placed on IL with flu,2011-03-01,activated from IL
7657,1610612745,Rockets,201960,DeMarre Carroll,2011-03-01,placed on IL,2011-03-08,activated from IL
7658,1610612745,Rockets,2449,Luis Scola,2011-03-08,placed on IL with left knee injury,2011-03-20,activated from IL
7659,1610612745,Rockets,201944,Terrence Williams,2011-03-14,lower abdomen stress (DNP),2012-03-16,activated from IL
7660,1610612745,Rockets,201944,Terrence Williams,2011-03-15,surgery to relieve lower abdomen stress (out indefinteily),2012-03-16,activated from IL
7661,1610612745,Rockets,201944,Terrence Williams,2011-03-16,lower abdomen stress (DNP),2012-03-16,activated from IL
7662,1610612745,Rockets,201934,Hasheem Thabeet,2011-03-20,placed on IL,2011-04-11,activated from IL
7663,1610612745,Rockets,201978,Chase Budinger,2011-03-23,sprained left ankle (DTD),2011-03-27,activated from IL
7664,1610612745,Rockets,201978,Chase Budinger,2011-03-23,placed on IL,2011-03-27,activated from IL
7665,1610612745,Rockets,201944,Terrence Williams,2011-03-27,placed on IL with abdominal injury (out for season),2012-03-16,activated from IL
7666,1610612745,Rockets,200768,Kyle Lowry,2011-04-09,sore left foot / knee (CBC) (DNP),2012-04-08,activated from IL (P)
7667,1610612745,Rockets,2449,Luis Scola,2011-04-09,sore left knee (DNP),2016-04-02,returned to lineup
7668,1610612745,Rockets,,Marcus Cousin ,2011-04-10,placed on IL,,
7669,1610612745,Rockets,200768,Kyle Lowry,2011-04-11,sore left foot (DNP),2012-04-08,activated from IL (P)
7670,1610612745,Rockets,2449,Luis Scola,2011-04-11,sore left knee (DNP),2016-04-02,returned to lineup
7671,1610612745,Rockets,200768,Kyle Lowry,2011-04-13,sore left foot / knee (CBC) (DNP),2012-04-08,activated from IL (P)
7672,1610612745,Rockets,2449,Luis Scola,2011-04-13,sore left knee (DNP),2016-04-02,returned to lineup
7673,1610612745,Rockets,2449,Luis Scola,2011-04-18,arthroscopic surgery on left knee (out indefinitely),2016-04-02,returned to lineup
7674,1610612745,Rockets,201934,Hasheem Thabeet,2011-12-26,placed on IL,2011-12-29,activated from IL
7675,1610612745,Rockets,202335,Patrick Patterson,2011-12-26,placed on IL with right ankle injury,2012-11-02,activated from IL
7676,1610612745,Rockets,202399,Jeff Adrien,2011-12-29,placed on IL,2012-01-04,activated from IL
7677,1610612745,Rockets,201934,Hasheem Thabeet,2011-12-30,placed on IL,2012-01-03,activated from IL
7678,1610612745,Rockets,,Marcus Morris,2012-01-03,placed on IL,,
7679,1610612745,Rockets,201584,Courtney Lee,2012-01-04,placed on IL with calf injury,2012-01-17,activated from IL
7680,1610612745,Rockets,200768,Kyle Lowry,2012-01-06,bruised right foot (DTD),2012-04-08,activated from IL (P)
7681,1610612745,Rockets,200768,Kyle Lowry,2012-01-07,bruised right foot (DTD),2012-04-08,activated from IL (P)
7682,1610612745,Rockets,201934,Hasheem Thabeet,2012-01-17,placed on IL,2012-01-19,activated from IL
7683,1610612745,Rockets,201941,Jordan Hill,2012-01-19,placed on IL with flu,2012-01-21,activated from IL
7684,1610612745,Rockets,201934,Hasheem Thabeet,2012-01-21,placed on IL,2012-01-27,activated from IL
7685,1610612745,Rockets,2755,Kevin Martin,2012-01-27,placed on IL with plantar fasciitis in right foot,2012-01-30,activated from IL
7686,1610612745,Rockets,201934,Hasheem Thabeet,2012-01-30,placed on IL,2012-02-09,activated from IL
7687,1610612745,Rockets,,Greg Smith ,2012-02-08,placed on IL,,
7688,1610612745,Rockets,201934,Hasheem Thabeet,2012-02-12,lower back injury (DNP),2012-03-06,activated from IL
7689,1610612745,Rockets,201934,Hasheem Thabeet,2012-02-15,sore back (DNP),2012-03-06,activated from IL
7690,1610612745,Rockets,201934,Hasheem Thabeet,2012-02-19,sore lower back (DNP),2012-03-06,activated from IL
7691,1610612745,Rockets,201941,Jordan Hill,2012-02-19,placed on IL with sprained MCL in right knee,2012-03-10,activated from IL
7692,1610612745,Rockets,201934,Hasheem Thabeet,2012-02-20,placed on IL with back injury,2012-03-06,activated from IL
7693,1610612745,Rockets,201944,Terrence Williams,2012-02-22,DNP (P),2012-03-16,activated from IL
7694,1610612745,Rockets,201944,Terrence Williams,2012-02-22,placed on IL (F),2012-03-16,activated from IL
7695,1610612745,Rockets,,Greg Smith ,2012-03-06,placed on IL,,
7696,1610612745,Rockets,200768,Kyle Lowry,2012-03-10,placed on IL with illness / bacterial infection,2012-04-08,activated from IL (P)
7697,1610612745,Rockets,201944,Terrence Williams,2012-03-11,placed on IL with stomach ailment (P),2012-03-16,activated from IL
7698,1610612745,Rockets,201941,Jordan Hill,2012-03-13,placed on IL with flu (F),2012-03-14,activated from IL
7699,1610612745,Rockets,2755,Kevin Martin,2012-03-13,strained right shoulder (DNP),2014-03-01,activated from IL
7700,1610612745,Rockets,2755,Kevin Martin,2012-03-14,strained right shoulder (DNP),2014-03-01,activated from IL
7701,1610612745,Rockets,202718,Chandler Parsons,2012-03-17,illness (DNP),2013-04-03,activated from IL
7702,1610612745,Rockets,965,Derek Fisher,2012-03-17,placed on IL,2013-04-17,activated from IL
7703,1610612745,Rockets,2755,Kevin Martin,2012-03-17,strained right shoulder (DNP),2014-03-01,activated from IL
7704,1610612745,Rockets,948,Marcus Camby,2012-03-17,placed on IL,2012-03-18,activated from IL
7705,1610612745,Rockets,2755,Kevin Martin,2012-03-18,strained right shoulder (DNP),2014-03-01,activated from IL
7706,1610612745,Rockets,2755,Kevin Martin,2012-03-20,strained right shoulder (DNP),2014-03-01,activated from IL
7707,1610612745,Rockets,2755,Kevin Martin,2012-03-22,strained right shoulder (DNP),2014-03-01,activated from IL
7708,1610612745,Rockets,2755,Kevin Martin,2012-03-24,strained right shoulder (DNP),2014-03-01,activated from IL
7709,1610612745,Rockets,,Greg Smith ,2012-03-26,placed on IL (F),,
7710,1610612745,Rockets,2755,Kevin Martin,2012-03-26,strained right shoulder (DNP),2014-03-01,activated from IL
7711,1610612745,Rockets,2755,Kevin Martin,2012-03-27,strained right shoulder (DNP),2014-03-01,activated from IL
7712,1610612745,Rockets,2755,Kevin Martin,2012-03-30,strained right shoulder (DNP),2014-03-01,activated from IL
7713,1610612745,Rockets,,Malcolm Thomas ,2012-03-30,placed on IL (F),,
7714,1610612745,Rockets,2755,Kevin Martin,2012-04-01,strained right shoulder (DNP),2014-03-01,activated from IL
7715,1610612745,Rockets,200768,Kyle Lowry,2012-04-01,bacterial infection (DNP) (F),2012-04-08,activated from IL (P)
7716,1610612745,Rockets,2755,Kevin Martin,2012-04-02,strained right shoulder (DNP),2014-03-01,activated from IL
7717,1610612745,Rockets,200768,Kyle Lowry,2012-04-02,bacterial/sinus infection (DNP) (F),2012-04-08,activated from IL (P)
7718,1610612745,Rockets,2755,Kevin Martin,2012-04-06,strained right shoulder (DNP),2014-03-01,activated from IL
7719,1610612745,Rockets,2755,Kevin Martin,2012-04-08,strained right shoulder (DNP),2014-03-01,activated from IL
7720,1610612745,Rockets,2755,Kevin Martin,2012-04-09,strained right shoulder (DNP),2014-03-01,activated from IL
7721,1610612745,Rockets,2755,Kevin Martin,2012-04-11,strained right shoulder (DNP),2014-03-01,activated from IL
7722,1610612745,Rockets,2755,Kevin Martin,2012-04-13,strained right shoulder (DNP),2014-03-01,activated from IL
7723,1610612745,Rockets,2755,Kevin Martin,2012-04-15,strained right shoulder (DNP),2014-03-01,activated from IL
7724,1610612745,Rockets,2755,Kevin Martin,2012-04-16,strained right shoulder (DNP),2014-03-01,activated from IL
7725,1610612745,Rockets,948,Marcus Camby,2012-04-16,sore lower back (DNP),2012-11-09,returned to lineup
7726,1610612745,Rockets,200768,Kyle Lowry,2012-04-22,hernia (out for season),2012-11-20,activated from IL
7727,1610612745,Rockets,202718,Chandler Parsons,2012-04-26,bruised right shoulder (DNP),2013-04-03,activated from IL
7728,1610612745,Rockets,1863,Earl Boykins,2012-04-26,placed on IL,,
7729,1610612745,Rockets,200768,Kyle Lowry,2012-04-26,hernia (DNP),2012-11-20,activated from IL
7730,1610612745,Rockets,948,Marcus Camby,2012-04-26,placed on IL,2012-11-09,returned to lineup
7731,1610612745,Rockets,200768,Kyle Lowry,2012-05-01,surgery to repair sports hernia (out indefinitely),2012-11-20,activated from IL
7732,1610612745,Rockets,202335,Patrick Patterson,2012-10-31,placed on IL with strained left quadricep,2012-11-02,activated from IL
7733,1610612745,Rockets,203159,Scott Machado,2012-10-31,placed on IL,2012-11-03,activated from IL
7734,1610612745,Rockets,,Greg Smith ,2012-11-02,placed on IL with sore left foot,,
7735,1610612745,Rockets,203091,Royce White,2012-11-03,placed on IL,2012-11-13,activated from IL
7736,1610612745,Rockets,203159,Scott Machado,2012-11-07,placed on IL,2012-11-27,activated from IL
7737,1610612745,Rockets,202700,Donatas Motiejunas,2012-11-14,placed on IL,2012-11-27,activated from IL
7738,1610612745,Rockets,2568,Carlos Delfino,2012-11-16,groin injury (DTD),2012-12-01,activated from IL
7739,1610612745,Rockets,2568,Carlos Delfino,2012-11-18,groin injury (DNP),2012-12-01,activated from IL
7740,1610612745,Rockets,2568,Carlos Delfino,2012-11-19,groin injury (DNP),2012-12-01,activated from IL
7741,1610612745,Rockets,2568,Carlos Delfino,2012-11-21,groin injury (DNP),2012-12-01,activated from IL
7742,1610612745,Rockets,202332,Cole Aldrich,2012-11-21,sprained right ankle (DTD),2012-12-01,activated from IL
7743,1610612745,Rockets,201161,Daequan Cook,2012-11-21,sprained right ankle (DNP),,
7744,1610612745,Rockets,2568,Carlos Delfino,2012-11-23,groin injury (DNP),2012-12-01,activated from IL
7745,1610612745,Rockets,202332,Cole Aldrich,2012-11-23,sprained right ankle (DNP),2012-12-01,activated from IL
7746,1610612745,Rockets,2568,Carlos Delfino,2012-11-27,placed on IL with groin injury,2012-12-01,activated from IL
7747,1610612745,Rockets,202332,Cole Aldrich,2012-11-27,placed on IL,2012-12-01,activated from IL
7748,1610612745,Rockets,202718,Chandler Parsons,2012-11-28,sore right shoulder (DNP),2013-04-03,activated from IL
7749,1610612745,Rockets,201935,James Harden,2012-12-10,sprained right ankle (DNP),2017-04-05,activated from IL
7750,1610612745,Rockets,202335,Patrick Patterson,2012-12-16,bone bruise in right foot (DNP),2012-12-29,activated from IL
7751,1610612745,Rockets,202335,Patrick Patterson,2012-12-17,bone bruise in right foot (DNP),2012-12-29,activated from IL
7752,1610612745,Rockets,202335,Patrick Patterson,2012-12-19,bone bruise in right foot (DNP),2012-12-29,activated from IL
7753,1610612745,Rockets,202335,Patrick Patterson,2012-12-22,placed on IL with bone bruise in right foot,2012-12-29,activated from IL
7754,1610612745,Rockets,2568,Carlos Delfino,2012-12-28,illness (DNP),2013-04-09,activated from IL
7755,1610612745,Rockets,2568,Carlos Delfino,2012-12-29,illness (DNP),2013-04-09,activated from IL
7756,1610612745,Rockets,203093,Terrence Jones,2012-12-29,placed on IL,2013-02-20,activated from IL
7757,1610612745,Rockets,202332,Cole Aldrich,2013-01-02,flu (DNP),2013-03-03,activated from IL
7758,1610612745,Rockets,201976,Patrick Beverley,2013-01-08,placed on IL,2013-01-15,activated from IL
7759,1610612745,Rockets,2568,Carlos Delfino,2013-02-05,strained right elbow (DNP),2013-04-09,activated from IL
7760,1610612745,Rockets,2568,Carlos Delfino,2013-02-06,strained right elbow (DNP),2013-04-09,activated from IL
7761,1610612745,Rockets,201962,Toney Douglas,2013-02-10,left hip pointer (DNP),2013-12-09,activated from IL
7762,1610612745,Rockets,201962,Toney Douglas,2013-02-12,left hip pointer (DNP),2013-12-09,activated from IL
7763,1610612745,Rockets,201962,Toney Douglas,2013-02-13,left hip pointer (DNP),2013-12-09,activated from IL
7764,1610612745,Rockets,,Marcus Morris,2013-02-20,placed on IL,,
7765,1610612745,Rockets,201962,Toney Douglas,2013-02-20,left hip pointer (DNP),2013-12-09,activated from IL
7766,1610612745,Rockets,202715,Tyler Honeycutt,2013-02-27,placed on IL,,
7767,1610612745,Rockets,203093,Terrence Jones,2013-03-06,placed on IL,2013-03-17,activated from IL
7768,1610612745,Rockets,203317,Tim Ohlbrecht,2013-03-13,sprained right ankle (DNP),2013-03-22,activated from IL
7769,1610612745,Rockets,203317,Tim Ohlbrecht,2013-03-15,sprained right ankle (DNP),2013-03-22,activated from IL
7770,1610612745,Rockets,203317,Tim Ohlbrecht,2013-03-17,placed on IL,2013-03-22,activated from IL
7771,1610612745,Rockets,203093,Terrence Jones,2013-03-22,placed on IL,2013-04-01,activated from IL
7772,1610612745,Rockets,203317,Tim Ohlbrecht,2013-03-22,sprained ankle (DNP),2013-05-03,activated from IL
7773,1610612745,Rockets,101128,Francisco Garcia,2013-03-24,illness (DNP),2014-01-22,activated from IL
7774,1610612745,Rockets,203317,Tim Ohlbrecht,2013-03-24,sprained right ankle (DNP),2013-05-03,activated from IL
7775,1610612745,Rockets,101128,Francisco Garcia,2013-03-27,illness (DNP),2014-01-22,activated from IL
7776,1610612745,Rockets,101128,Francisco Garcia,2013-03-29,illness (DNP),2014-01-22,activated from IL
7777,1610612745,Rockets,201935,James Harden,2013-03-30,sore right foot (DNP),2017-04-05,activated from IL
7778,1610612745,Rockets,202718,Chandler Parsons,2013-04-01,placed on IL with food poisoning,2013-04-03,activated from IL
7779,1610612745,Rockets,201935,James Harden,2013-04-01,sore right foot (DNP),2017-04-05,activated from IL
7780,1610612745,Rockets,2568,Carlos Delfino,2013-04-03,placed on IL with sore right foot,2013-04-09,activated from IL
7781,1610612745,Rockets,202718,Chandler Parsons,2013-04-05,strained right calf (DNP),2014-12-16,activated from IL
7782,1610612745,Rockets,202718,Chandler Parsons,2013-04-06,strained right calf (DNP),2014-12-16,activated from IL
7783,1610612745,Rockets,202718,Chandler Parsons,2013-04-09,strained right calf (DNP),2014-12-16,activated from IL
7784,1610612745,Rockets,203317,Tim Ohlbrecht,2013-04-09,placed on IL,2013-05-03,activated from IL
7785,1610612745,Rockets,2568,Carlos Delfino,2013-04-09,flu (DNP),,
7786,1610612745,Rockets,202718,Chandler Parsons,2013-04-12,strained right calf (DNP),2014-12-16,activated from IL
7787,1610612745,Rockets,203091,Royce White,2013-04-21,placed on IL,,
7788,1610612745,Rockets,,Greg Smith ,2013-04-27,stomach virus (DNP),,
7789,1610612745,Rockets,202391,Jeremy Lin,2013-04-29,bruised right chest muscle (DNP),2015-01-25,returned to lineup
7790,1610612745,Rockets,202391,Jeremy Lin,2013-05-01,bruised right chest muscle (DNP),2015-01-25,returned to lineup
7791,1610612745,Rockets,2568,Carlos Delfino,2013-05-03,placed on IL with fractured right foot (out for season),,
7792,1610612745,Rockets,2568,Carlos Delfino,2013-05-30,surgery on right foot to repair fracture (out indefinitely),,
7793,1610612745,Rockets,,Greg Smith ,2013-10-30,hip injury (DNP),,
7794,1610612745,Rockets,203477,Isaiah Canaan,2013-10-30,placed on IL,2013-12-23,activated from IL
7795,1610612745,Rockets,203496,Robert Covington,2013-10-30,placed on IL,2014-01-18,activated from IL
7796,1610612745,Rockets,203093,Terrence Jones,2013-10-30,strained right shoulder (DNP),2015-01-12,activated from IL
7797,1610612745,Rockets,201956,Omri Casspi,2013-11-01,sprained left ankle (DNP),2014-12-22,activated from IL
7798,1610612745,Rockets,201976,Patrick Beverley,2013-11-01,placed on IL with rib injury,2013-11-05,activated from IL
7799,1610612745,Rockets,101128,Francisco Garcia,2013-11-11,flu (DNP),2014-01-22,activated from IL
7800,1610612745,Rockets,,Greg Smith ,2013-11-11,flu (DNP),,
7801,1610612745,Rockets,,Greg Smith ,2013-11-13,flu (DNP),,
7802,1610612745,Rockets,201935,James Harden,2013-11-13,bruised left foot (DNP),2017-04-05,activated from IL
7803,1610612745,Rockets,,Greg Smith ,2013-11-15,sprained right knee (DNP),,
7804,1610612745,Rockets,201600,Omer Asik,2013-11-16,illness (DNP),2014-02-07,activated from IL
7805,1610612745,Rockets,,Greg Smith ,2013-11-19,sprained right knee (DNP),,
7806,1610612745,Rockets,200758,Ronnie Brewer,2013-11-19,strained right calf (DNP),,
7807,1610612745,Rockets,,Greg Smith ,2013-11-20,sprained right knee (DNP),,
7808,1610612745,Rockets,200758,Ronnie Brewer,2013-11-20,strained right calf (DNP),,
7809,1610612745,Rockets,,Greg Smith ,2013-11-23,sprained right knee (DNP),,
7810,1610612745,Rockets,201935,James Harden,2013-11-23,sore left foot (DNP),2017-04-05,activated from IL
7811,1610612745,Rockets,200758,Ronnie Brewer,2013-11-23,strained right calf (DNP),,
7812,1610612745,Rockets,,Greg Smith ,2013-11-25,sprained right knee (DNP),,
7813,1610612745,Rockets,201935,James Harden,2013-11-25,sore left foot (DNP),2017-04-05,activated from IL
7814,1610612745,Rockets,200758,Ronnie Brewer,2013-11-25,strained right calf (DNP),,
7815,1610612745,Rockets,,Greg Smith ,2013-11-27,sprained right knee (DNP),,
7816,1610612745,Rockets,201935,James Harden,2013-11-27,sore left foot (DNP),2017-04-05,activated from IL
7817,1610612745,Rockets,,Greg Smith ,2013-11-29,sprained right knee (DNP),,
7818,1610612745,Rockets,202391,Jeremy Lin,2013-11-29,sprained right knee (DNP),2015-01-25,returned to lineup
7819,1610612745,Rockets,,Greg Smith ,2013-11-30,sprained right knee (DNP),,
7820,1610612745,Rockets,202391,Jeremy Lin,2013-11-30,sprained right knee (DNP),2015-01-25,returned to lineup
7821,1610612745,Rockets,202718,Chandler Parsons,2013-12-02,sore back / back spasms (DNP),2014-12-16,activated from IL
7822,1610612745,Rockets,,Greg Smith ,2013-12-02,sprained right knee (DNP),,
7823,1610612745,Rockets,202391,Jeremy Lin,2013-12-02,sprained right knee (DNP),2015-01-25,returned to lineup
7824,1610612745,Rockets,202718,Chandler Parsons,2013-12-04,sore back (DNP),2014-12-16,activated from IL
7825,1610612745,Rockets,,Greg Smith ,2013-12-04,sprained right knee (DNP),,
7826,1610612745,Rockets,202391,Jeremy Lin,2013-12-04,sprained right knee (DNP),2015-01-25,returned to lineup
7827,1610612745,Rockets,201600,Omer Asik,2013-12-04,bruised right thigh (DNP),2014-02-07,activated from IL
7828,1610612745,Rockets,,Greg Smith ,2013-12-06,sprained right knee (DNP),,
7829,1610612745,Rockets,202391,Jeremy Lin,2013-12-06,sprained right knee (DNP),2015-01-25,returned to lineup
7830,1610612745,Rockets,201600,Omer Asik,2013-12-06,bruised right thigh (DNP),2014-02-07,activated from IL
7831,1610612745,Rockets,,Greg Smith ,2013-12-08,sprained right knee (DNP),,
7832,1610612745,Rockets,202391,Jeremy Lin,2013-12-08,sprained right knee (DNP),2015-01-25,returned to lineup
7833,1610612745,Rockets,201600,Omer Asik,2013-12-08,bruised right thigh (DNP),2014-02-07,activated from IL
7834,1610612745,Rockets,,Greg Smith ,2013-12-12,sprained right knee (DNP),,
7835,1610612745,Rockets,201600,Omer Asik,2013-12-12,bruised right thigh (DNP),2014-02-07,activated from IL
7836,1610612745,Rockets,,Greg Smith ,2013-12-13,sprained right knee (DNP),,
